;city;firm;url;phone
5103;Оренбург;"ИТЦ ""Поиск""";;(35359) 2-2177
5104;Раменское;"ИТЦ ""Сагиттариус""";http://1cs.ru/;(495) 781-5279
5105;Костанай;КазТехПродукт;;(8-701-) 940-0009
5106;Москва;КАМИ;;(495) 948-4330
5107;Ступино;Капелла;;(49664) 2-6008
5108;Шымкент;Капцов Александр Михайлович;;(7252) 31-81-95
5109;Барнаул;"КВЦ ""КАСС-МАСТЕР""";;(3852) 590-116
5110;Санкт-Петербург;КИТ-Групп;;(812) 309-2885
5111;Москва;Китчен-Сервис;;(495) 764-8668
5112;Буденновск;Клик;;(86559) 2-1801
5113;Санкт-Петербург;Коминтел;;(812) 710-9579
5114;Костанай;Компания kit-consulting;;(7142) 37-0254
5115;Ковров;Компания ROOTCOM;;(49232) 6-9747
5116;Алматы;Компания Trade City;;(727) 390 1555
5117;Барнаул;Компания Аксэйпл;;(3852) 25-1569
5118;Советская Гавань;"Компания ""Верное-Решение""";;(42138) 4-9510
5119;Санкт-Петербург;"Компания ""Информ-Сервис""";;(812) 929-5955
5120;161;;;
5121;;;;
5122;Екатеринбург;"Компания ""Лацерта""";;(343) 311-0306
5123;Благовещенск (Амурская обл.);Компания Мегаcофт;;(4162) 55-2849
5124;Биробиджан;"Компания ""НИТ""";;(42622) 7-7101
5125;Новокузнецк;"Компания ""Прог-НК""";;(3843) 34-1035
5126;Орел;КомпАС;;(4862) 78-1675
5127;Санкт-Петербург;КОМПЛЕКС;;(812) 926-6186
5128;Норильск;КОМПРО;;(3919) 33-0560
5129;Брест;Компьютерные информационные технологии;;(375 162) 51-51-02
5130;Туапсе;Компьютерный салон «Феникс»;;(86167) 5-1055
5131;Новомичуринск;Компьютер-сервис;;(49141) 4-3239
5132;Екатеринбург;Компьютерцентр;;(343) 233-6515
5133;Оренбург;Конструктив-Сервис;;(35333) 6-0105
5134;Краснотурьинск;Конструктор Современного Бизнеса;;(8-800) 250-6704
5135;Москва;Конструктор учета;;(499) 390-0582
5136;Красноярск;Красинфософт;;(391) 251-4760
5137;Уфа;Криптолинк;;(347) 246-1835
5138;Санкт-Петербург;КС;;(812) 970-3338
5139;Калуга;Ксайти;https://csit40.ru/;(8-800) 600-6205
5140;Архангельск;КС Груп;;(8182) 46-2011
5141;Сысерть;КС-Софт;;(343) 328-0164
5142;Чебоксары;Лаборатория Карпунина;;(800) 201-1539
5143;Королев;Леол;;(495) 512-7210
5144;Жезказган;Леонов Виталий Сергеевич;;(705) 912-0455
5145;Армавир;Линк-Интерком;;(86137) 5-8767
5146;Балашиха;ЛИСОФТ МСК;;(495) 109-0757
5147;Тольятти;ЛИТ СЕРВИС;;(8482) 27-0036
5148;Краснодар;Лицензионные Информационные Системы;;(861) 255-5852
5149;Якутск;Логика;;(4112) 72-25-11
5150;Москва;ЛОГИКОН Сервис;;(495) 723-5655
5151;Ишимбай;Луч;;(34794) 4-2035
5152;162;;;
5153;;;;
5154;Павловский Посад;Майджести;;(495) 972-3670
5155;Москва;Майкролэб Инвестмент;;(495) 234-2867
5156;Костанай;МастерСофт;;(7142) 54-9381
5157;Иркутск;Мастер-Софт;;(3952) 67-5511
5158;Краснодар;Маяк Кубани;;(861) 231-2340
5159;Белореченск;МБ Консалтинг;;(86155) 3-1113
5160;Владикавказ;МЕГАСОФТ;;(8672) 94-5024
5161;Черемхово;МЕДИАЛАЙН (ИП Катаев В. Б.);;(39546) 5-2626
5162;Нур-Султан;"Международный инновационный центр ""NOVA HOLDING""";;(7172) 30-2154
5163;Санкт-Петербург;Метод;;(812) 943-1104
5164;Ухта;МИГ Электронная Отчетность;;(8216) 76-0414
5165;Краснодар;МИРМЕКС;;(861) 220-5115
5166;Душанбе;Молия Эксперт;;(99293) 866-9090
5167;Молодечно;Молодечненский торгово-экономический колледж Белкоопсоюза;;(+375 176) 77-1047
5168;Улан-Удэ;Налог-консалт;;(3012) 35-9677
5169;Екатеринбург;НВ-Софт;;(343) 328-9554
5170;Гатчина;НЕОНИС;;(812) 981-4240
5171;Курск;Нитрис;;(4712) 58-1926
5172;Железногорск (Курская обл.);Новые технологии;;(47148) 7-6033
5173;Санкт-Петербург;НОСТРУМ;;(812) 313-8803
5174;Москва;"НПП ""МИКС""";;(495) 621-4589
5175;Москва;"НПП ""Проект-Техника""";;(495) 775-6290
5176;Липецк;НПП Сайт;;(4742) 32-2043
5177;Ижевск;НПП ТЕХНОЛОГИЯ;;(3412) 67-6737
5178;Великий Новгород;НПС;;(8162) 61-7373
5179;Москва;Облачные решения;;(495) 123-3543
5180;Пермь;Облачные системы;http://cloudbuh.ru;(342) 291-9178
5181;Рудный;ОверСофт;;(777) 495-7680
5182;Сызрань;Октава;;(8464) 33-0562
5183;Владимир;Ольвия;;(4922) 44-9838
5184;163;;;
5185;;;;
5186;Брянск;ОРБИС;;(4832) 77-0160
5187;Белгород;Оргтехника;;(4722) 27-1312
5188;Ростов-на-Дону;ОФИС-ТЕХНИК;;(863) 303-3024
5189;Сатка;ПАПИЛОН;;(351) 904-0009
5190;Санкт-Петербург;Перспектива СОФТ 1С:Франчайзинг;;(812) 645-6035
5191;Дербент;Петсамо;;(87240) 4-0300
5192;Саратов;ПИК;;(8452) 21-2692
5193;Нур-Султан;Плас-Плюс;;(7172) 39-23-31
5194;Ульяновск;Плейстеч;;(8422) 58-6500
5195;Усть-Илимск;ПОЗИТИВ;;(39535) 2-0808
5196;Минск;ПО Системс групп;;(37529) 700-5023
5197;Москва;Правильные решения;;(495) 984-5379
5198;Могилев;Пранасофт;;(+37529) 7-44-7366
5199;Смоленск;Проводник;;(4812) 69-9024
5200;Липецк;Программист Консалтинг;;(4742) 76-1979
5201;Минск;Программная лаборатория ДАЙНЕКО;;(017) 388-16-00
5202;Саранск;ПРОГРАММ - С;;(8342) 27-0291
5203;Тольятти;Программ-Сервис;;(8482) 43-4982
5204;Тюмень;Программы и Решения;;(3452) 68-3506
5205;Пермь;Про-лог;;(342) 212-5447
5206;Москва;Промонтис;;(499) 124-5383
5207;Белгород;Просервис;;(4722) 31-0956
5208;Ростов-на-Дону;ПРОФ;;(863) 267-6720
5209;Брянск;ПРОФ IT;;(4832) 57-1991
5210;Владикавказ;ПРОФБУХ;;(8672) 97-3010
5211;Псков;Псков.Ком;;(8112) 20-1308
5212;Балаково;Разработчик;;(8453) 68-8023
5213;Душанбе;РАССЕЛЛ БЕДФОРД ААА;;(+992 93) 111-0894
5214;Самара;РИКОН;;(846) 334-6781
5215;Ростов-на-Дону;РИСБИ;;(863) 280-0552
5216;164;;;
5217;;;;
5218;Симферополь;Ритейл Сторе;;(3652) 78-8252
5219;Геленджик;РИЦ Феникс;;(86141) 4-5168
5220;Оренбург;Ролин;;(3532) 35-2564
5221;Ростов-на-Дону;Росткасса;;(863) 310-8245
5222;Санкт-Петербург;РОЯЛ ГРУП;;(812) 602-5868
5223;Ростов-на-Дону;РСМ АйТи;;(863) 309-0249
5224;Киров;Руском Технологии;;(495) 211-6797
5225;Уфа;РУСТЕРМИНАЛ;;(800) 505-9205
5226;Балашиха;СанСити Альянс;http://www.buh-sca.ru/;(499) 755-9263
5227;Уфа;Свое решение;;(347) 246-3662
5228;Красноярск;СЕРВИС МАРКЕТ;;(391) 212-9975
5229;Алматы;Сервисный центр Атом;;(701) 3168439
5230;Серпухов;"Сеть компьютерных центров ""Информ""";http://in-form.ru/1c/;(4967) 35-0550
5231;Москва;Синергия;;(495) 380-3622
5232;Томск;Синком;;(3822) 66-4964
5233;Чита;Синтез;;(3022) 24-5505
5234;Добрянка;Сириус;;(34265) 2-6302
5235;Ереван;Скансити;;(+374 10) 53-2723
5236;Петропавловск-Камчатский;Скарабей;;(4152) 22-7268
5237;Ступино;С-Комп;;(49664) 2-0801
5238;Семей;"СК ""Эксперт""";;(7222) 52-6216
5239;Темрюк;Слово;;(8800) 25-0501
5240;Москва;СМБ Директ;;(495) 225-7694
5241;Самара;СМ-ИНТЕГРАТОР;;(846) 302-1092
5242;Оренбург;Соверен;;(3532) 99-3084
5243;Лида;Солвитех;;(015) 465-2685
5244;Каменск-Шахтинский;СофтЛига;;(86365) 7-1171
5245;Новороссийск;Софт Плюс;http://nvrsoftplus.ru/;(8617) 65-4659
5246;Курск;СофтСервис;;(4712) 50-4348
5247;Москва;СофтСервис;;(499) 478-6038
5248;165;;;
5249;;;;
5250;Краснодар;Софт Спешиал;;(861) 247-5723
5251;Благовещенск (Амурская обл.);СОФТ ТРЕЙД АМУР РЕГИОН;;(4162) 58-0975
5252;Саяногорск;Старт-Про;;(39042) 3-1271
5253;Уральск;Статист;;(701) 365-2102
5254;Шемонаиха;Степанова Светлана Анатольевна;;(723) 323-3287
5255;Санкт-Петербург;Суппорт Трейд;;(812) 274-6301
5256;Смоленск;СферИТ;;(4812) 40-7449
5257;Кингисепп;Телс;;(81375) 4-6374
5258;Сысерть;Терминал-регион;;(8-800) 350-7649
5259;Подпорожье;Технология Плюс;;(81365) 2-1704
5260;Казань;ТехноСистемСервис;;(843) 210-2422
5261;Москва;ТехСофтКонсалтинг;;(499) 964-7445
5262;Краснодар;Тиата;;(861) 222-1904
5263;Житикара;"ТОО ""Lartseva Company IT""";;(71435) 2-0386
5264;Краснодар;Топ it;;(861) 206-2664
5265;Казань;Торговый дом Софт Казань;;(843) 537-8585
5266;Бийск;Торнадо;;(3854) 34-8100
5267;Санкт-Петербург;Третья попытка;;(812) 925-7691
5268;Курск;ТриГ;;(4712) 36-0195
5269;Санкт-Петербург;ТРИКС;;(812) 445-2142
5270;Уральск;@.ТЬЮРИНГ;;(8777) 863-0956
5271;Санкт-Петербург;Тэсонэро;;(812) 777-9594
5272;Туймазы;Уникум-ИТ;;(34782) 5-7559
5273;Актау;"Учебный центр ""Прогресс-сервис-2""";;(7292) 50-4827
5274;Владимир;Учет;;(4922) 47-5242
5275;Псков;Учетные технологии;;(8112) 68-5000
5276;Щучинск;Фаворит;;(932) 3208740
5277;Железногорск (Курская обл.);ФерраСофт;http://ferrasoft.ru/;(47148) 3-1298
5278;Кишинев;Фидес;;(+373 22 ) 87-4321
5279;Санкт-Петербург;ФИКСИТПК;;(812) 414-7391
5280;166;;;
5281;;;;
5282;Омск;Финанс-Аудит АФ;;(3812) 24-7923
5283;Воткинск;ФинСервис;;(34145) 5-0880
5284;Камышлов;"Фирма ""Альтернатива""";http://alt66.ru/;(34375) 3-9180
5285;Москва;"Фирма ""Сервис-48""";;(499) 373-2508
5286;Нижневартовск;Фирма Стек;;(3466) 53-2039
5287;Петропавловск;"Фирма ""Сфера""";;(7152) 463252
5288;Ярославль;"Фирма ""Три С""";;(4852) 45-7771
5289;Шымкент;Флоппи Системс;;(3252) 52-8459
5290;Рудный;Форсайт Сервис;;(708) 944-6070
5291;Краснодар;Фьюжен ИТ;;(861) 290-9107
5292;Хабаровск;Хабаровскпресс;http://www.press.khv.ru/soft.html;(4212) 45-5531
5293;Алматы;ХЬЮСТОН;;(777) 328-1194
5294;Люберцы;Хэлперс;;(495) 506-7739
5295;Салехард;Цезарь;;(34922) 4-5577
5296;Амурск;Центр Автоматизации;;() 8 (42142) 3-44-47
5297;Рыбинск;ЦентрИнфо;;(4855) 28-4241
5298;Москва;Центр Облачных Технологий;;(8-800) 301-3556
5299;Кызылорда;Центр учета;;(708) 440-6268
5300;Карасук;"ЦИТ ""Гроссбух""";;(38355) 3-4105
5301;Миасс;Цифровые Технологии;;(3513) 26-0505
5302;Санкт-Петербург;ЦКТ;;(812) 679-9157
5303;Самара;ЦСКР;;(846) 979-2069
5304;Екатеринбург;"ЦТО ""ОКАС""";;(343) 286-7389
5305;Борисов;Четвертая волна;;(177) 93-4934
5306;Ургенч;ЧП BOOKKEEPING PARTNERSHIP SERVICE;;(99 890) 090-7127
5307;Алматы;Шабалина Л.Ю;;(777) 357-9595
5308;Нур-Султан;Шахаев Аскар Кыдырбаевич;;(776) 892-6803
5309;Нижнекамск;ЭВМ-Центр;;(8555) 42-7557
5310;Гагарин;ЭЛВЕС;http://элвес.com/;(48135) 6-2040
5311;Гатчина;Электронсервис;;(81371) 9-0056
5312;167;;;
5313;;;;
5314;Пятигорск;Элефант;;(8793) 97-3254
5315;Апшеронск;Элти;;(86152) 2-5840
5316;Москва;ЭМИС-ИНФОРМ;;(495) 964-9193
5317;Москва;ЭПОС;;(495) 766-9049
5318;Краснодар;Ю-БИЗНЕС Краснодар;;(861) 121-1082
5319;Сочи;Юг-Инвест-Технология;;(8622) 95-6415
5320;Челябинск;ЮМАС;;(351) 223-7970
